4.523112904280424118e-03 4.523112904280424118e-03 4.523112904280424118e-03 6.065424531698226929e-02 4.523112904280424118e-03 6.340091116726398468e-03 4.566507413983345032e-02 4.523112904280424118e-03 4.524620715528726578e-03 2.873374335467815399e-02 4.523112904280424118e-03 4.523112904280424118e-03 6.811781227588653564e-02 4.440548419952392578e-01 4.523112904280424118e-03 4.523112904280424118e-03 3.412396088242530823e-02 3.152909874916076660e-02 1.035055331885814667e-02 4.523112904280424118e-03 1.899656653404235840e-02 3.475786000490188599e-02 4.523112904280424118e-03 4.523112904280424118e-03 4.523112904280424118e-03 9.735577553510665894e-02 7.132494356483221054e-03 4.523112904280424118e-03 4.523112904280424118e-03 4.523112904280424118e-03 1.006260979920625687e-02 5.522942636162042618e-03 5.536894313991069794e-03 5.124832503497600555e-03 4.523112904280424118e-03 4.523112904280424118e-03
1.530871726572513580e-02 3.871912509202957153e-02 1.530871726572513580e-02 1.530871726572513580e-02 4.929254576563835144e-02 2.771595679223537445e-02 1.530871726572513580e-02 1.973232626914978027e-02 2.465580031275749207e-02 3.196451067924499512e-02 1.530871726572513580e-02 1.216456890106201172e-01 2.071345038712024689e-02 1.530871726572513580e-02 1.530871726572513580e-02 1.530871726572513580e-02 7.591228932142257690e-02 1.530871726572513580e-02 1.791802234947681427e-02 2.276207879185676575e-02 1.530871726572513580e-02 1.530871726572513580e-02 1.791404746472835541e-02 7.740038633346557617e-02 6.012672930955886841e-02 4.153844714164733887e-02 2.308350428938865662e-02 1.771395094692707062e-02 3.023050352931022644e-02 1.530871726572513580e-02 2.071245200932025909e-02 1.530871726572513580e-02 1.530871726572513580e-02 1.530871726572513580e-02 1.530871726572513580e-02 1.530871726572513580e-02
4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 4.877691715955734253e-02 4.099677316844463348e-03 9.784271009266376495e-03 2.920087613165378571e-02 4.099677316844463348e-03 1.135377399623394012e-02 4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 4.802330862730741501e-03 4.099677316844463348e-03 5.765839945524930954e-03 1.860225200653076172e-02 4.228087142109870911e-03 1.273156851530075073e-01 4.099677316844463348e-03 4.099677316844463348e-03 4.099677316844463348e-03 1.255289278924465179e-02 4.099677316844463348e-03 1.078740879893302917e-02 7.550023961812257767e-03 4.099677316844463348e-03 5.415642168372869492e-03 4.099677316844463348e-03 5.830174088478088379e-01 4.099677316844463348e-03 1.551324967294931412e-02 5.667358636856079102e-03 2.177216857671737671e-02
5.531293340027332306e-03 3.871974768117070198e-03 1.396343410015106201e-01 6.448911037296056747e-03 1.267592608928680420e-02 9.776543825864791870e-03 3.871974768117070198e-03 1.916001178324222565e-02 1.152138635516166687e-01 3.871974768117070198e-03 2.406237460672855377e-02 3.871974768117070198e-03 1.798265278339385986e-01 3.871974768117070198e-03 6.428391207009553909e-03 3.871974768117070198e-03 3.871974768117070198e-03 1.598122902214527130e-02 3.871974768117070198e-03 1.747895963490009308e-02 3.871974768117070198e-03 3.871974768117070198e-03 3.657850250601768494e-02 3.871974768117070198e-03 1.204683911055326462e-02 2.781612873077392578e-01 5.492176394909620285e-03 3.032237291336059570e-02 4.063698463141918182e-03 9.577835910022258759e-03 3.871974768117070198e-03 6.174063310027122498e-03 3.871974768117070198e-03 3.871974768117070198e-03 3.871974768117070198e-03 7.285278756171464920e-03
1.413063704967498779e-02 1.189339160919189453e-02 5.323668941855430603e-02 1.564224511384963989e-01 1.189339160919189453e-02 1.189339160919189453e-02 2.649109251797199249e-02 1.189339160919189453e-02 2.955674193799495697e-02 1.189339160919189453e-02 6.046142056584358215e-02 1.189339160919189453e-02 9.639317542314529419e-02 1.189339160919189453e-02 2.372275851666927338e-02 1.330732740461826324e-02 1.259575411677360535e-02 1.189339160919189453e-02 1.189339160919189453e-02 1.189339160919189453e-02 2.919580228626728058e-02 1.189339160919189453e-02 2.238736301660537720e-02 1.189339160919189453e-02 1.189339160919189453e-02 2.665111422538757324e-02 1.189339160919189453e-02 1.464200858026742935e-02 1.189339160919189453e-02 1.189339160919189453e-02 4.804019629955291748e-02 1.189339160919189453e-02 1.189339160919189453e-02 1.189339160919189453e-02 1.189339160919189453e-02 1.348977088928222656e-01
1.062014047056436539e-02 1.062014047056436539e-02 3.997813537716865540e-02 1.505566202104091644e-02 2.348020672798156738e-02 3.398260101675987244e-02 1.062014047056436539e-02 1.062014047056436539e-02 1.062014047056436539e-02 2.877969108521938324e-02 2.269636094570159912e-02 1.469972170889377594e-02 1.062014047056436539e-02 1.062014047056436539e-02 2.401494234800338745e-02 1.062014047056436539e-02 1.062014047056436539e-02 3.071145527064800262e-02 1.560395024716854095e-02 1.357709802687168121e-02 1.062014047056436539e-02 1.062014047056436539e-02 1.062014047056436539e-02 1.098149828612804413e-02 2.644749358296394348e-02 1.062014047056436539e-02 1.062014047056436539e-02 2.861435115337371826e-01 1.062014047056436539e-02 1.525066792964935303e-01 1.062014047056436539e-02 1.062014047056436539e-02 1.257699914276599884e-02 1.172992493957281113e-02 1.062014047056436539e-02 4.587154090404510498e-02
1.292189769446849823e-02 1.292189769446849823e-02 1.292189769446849823e-02 2.894788235425949097e-02 1.292189769446849823e-02 1.821511425077915192e-02 1.292189769446849823e-02 3.843887150287628174e-02 2.493962831795215607e-02 1.292189769446849823e-02 1.292189769446849823e-02 1.292189769446849823e-02 6.354063004255294800e-02 2.230531349778175354e-02 2.199031971395015717e-02 1.640261337161064148e-02 3.295424953103065491e-02 1.292189769446849823e-02 3.314929082989692688e-02 1.292189769446849823e-02 1.292189769446849823e-02 1.442475337535142899e-02 1.292189769446849823e-02 1.292189769446849823e-02 1.292189769446849823e-02 3.162116408348083496e-01 1.292189769446849823e-02 1.292189769446849823e-02 1.543944794684648514e-02 1.292189769446849823e-02 4.083755239844322205e-02 2.878251485526561737e-02 1.292189769446849823e-02 1.292189769446849823e-02 1.292189769446849823e-02 2.498219534754753113e-02
6.721796467900276184e-03 6.721796467900276184e-03 6.721796467900276184e-03 2.707897126674652100e-02 6.721796467900276184e-03 6.721796467900276184e-03 6.721796467900276184e-03 1.001938432455062866e-02 6.721796467900276184e-03 7.014757487922906876e-03 6.721796467900276184e-03 6.721796467900276184e-03 8.847767487168312073e-03 3.139721229672431946e-02 2.769573777914047241e-02 6.721796467900276184e-03 1.193604338914155960e-02 1.075841765850782394e-02 6.721796467900276184e-03 6.721796467900276184e-03 6.721796467900276184e-03 2.223607152700424194e-02 6.721796467900276184e-03 1.561543624848127365e-02 6.721796467900276184e-03 4.800963774323463440e-02 6.721796467900276184e-03 6.721796467900276184e-03 6.721796467900276184e-03 6.721796467900276184e-03 5.402104258537292480e-01 6.721796467900276184e-03 1.389097515493631363e-02 8.070329204201698303e-03 6.746682338416576385e-03 7.603625208139419556e-02
3.097540326416492462e-02 3.466264158487319946e-02 1.922603882849216461e-02 8.347986638545989990e-02 1.922603882849216461e-02 1.922603882849216461e-02 1.922603882849216461e-02 2.009524218738079071e-02 1.922603882849216461e-02 1.922603882849216461e-02 3.846923634409904480e-02 1.922603882849216461e-02 1.922603882849216461e-02 1.922603882849216461e-02 2.006320282816886902e-02 2.168866246938705444e-02 1.922603882849216461e-02 1.922603882849216461e-02 3.095988184213638306e-02 1.922603882849216461e-02 1.922603882849216461e-02 2.939224801957607269e-02 2.724714577198028564e-02 8.192578703165054321e-02 1.922603882849216461e-02 4.155238345265388489e-02 1.922603882849216461e-02 4.657430946826934814e-02 1.922603882849216461e-02 2.062767185270786285e-02 2.599364146590232849e-02 2.092478796839714050e-02 1.922603882849216461e-02 1.922603882849216461e-02 2.730995975434780121e-02 5.198922380805015564e-02
6.920194718986749649e-03 6.669712718576192856e-03 2.372327595949172974e-01 1.917175389826297760e-02 6.669712718576192856e-03 6.669712718576192856e-03 7.241297513246536255e-02 6.669712718576192856e-03 1.505537796765565872e-02 1.351647451519966125e-02 2.595714330673217773e-01 6.669712718576192856e-03 3.177660703659057617e-02 6.669712718576192856e-03 8.356179110705852509e-03 6.669712718576192856e-03 6.669712718576192856e-03 8.855733089148998260e-03 7.004941813647747040e-03 2.115492336452007294e-02 6.344813108444213867e-02 6.669712718576192856e-03 1.057481952011585236e-02 6.669712718576192856e-03 6.669712718576192856e-03 6.669712718576192856e-03 2.251479029655456543e-02 1.223294809460639954e-02 2.178102545440196991e-02 6.669712718576192856e-03 6.669712718576192856e-03 3.496355563402175903e-02 6.669712718576192856e-03 6.669712718576192856e-03 8.252244442701339722e-03 1.848783344030380249e-02
7.226902060210704803e-03 6.963098421692848206e-03 1.417481619864702225e-02 3.453883230686187744e-01 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 9.490591473877429962e-03 2.804084122180938721e-02 1.675714179873466492e-02 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 7.663660217076539993e-03 9.847554378211498260e-03 6.860014051198959351e-03 8.568437770009040833e-03 3.698769211769104004e-02 1.718989945948123932e-02 1.111291628330945969e-02 1.268257945775985718e-02 8.569865673780441284e-02 3.997423499822616577e-02 1.075670570135116577e-01 6.939556449651718140e-02 1.257139071822166443e-02 6.860014051198959351e-03 3.195463865995407104e-02 9.429441764950752258e-03 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 6.860014051198959351e-03 1.527437008917331696e-02
1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03 7.274512201547622681e-02 1.493744552135467529e-03 1.493744552135467529e-03 9.085093624889850616e-03 1.493744552135467529e-03 9.992684237658977509e-03 3.176925238221883774e-03 3.603330347687005997e-03 1.493744552135467529e-03 2.798450738191604614e-02 1.247741002589464188e-02 1.493744552135467529e-03 5.511360708624124527e-03 1.493744552135467529e-03 3.047629958018660545e-03 5.825054831802845001e-03 1.747483969666063786e-03 4.007255658507347107e-02 2.150561660528182983e-01 1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03 5.432184934616088867e-01 1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03 3.509602509438991547e-03 1.307167671620845795e-02 1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03 1.493744552135467529e-03
9.487058967351913452e-03 7.200715597718954086e-03 4.588553309440612793e-02 7.200715597718954086e-03 8.136300370097160339e-03 1.524543017148971558e-02 2.623900026082992554e-02 1.099648606032133102e-02 4.577599167823791504e-01 7.200715597718954086e-03 7.200715597718954086e-03 7.200715597718954086e-03 6.761371344327926636e-02 7.200715597718954086e-03 7.200715597718954086e-03 9.820697829127311707e-03 7.200715597718954086e-03 2.434747852385044098e-02 7.200715597718954086e-03 1.837808266282081604e-02 7.200715597718954086e-03 7.200715597718954086e-03 2.023570984601974487e-02 2.133445069193840027e-02 2.260620705783367157e-02 7.115630060434341431e-02 1.231418550014495850e-02 7.200715597718954086e-03 7.200715597718954086e-03 1.664740964770317078e-02 1.218320149928331375e-02 7.200715597718954086e-03 7.200715597718954086e-03 7.200715597718954086e-03 7.200715597718954086e-03 7.200715597718954086e-03
2.050480619072914124e-02 7.033641915768384933e-03 6.280417740345001221e-02 1.326684188097715378e-02 1.585378870368003845e-02 6.839266512542963028e-03 6.273354589939117432e-02 6.839266512542963028e-03 6.839266512542963028e-03 4.252932220697402954e-02 2.941531240940093994e-01 6.839266512542963028e-03 6.839266512542963028e-03 2.425489574670791626e-02 6.516152620315551758e-02 6.839266512542963028e-03 6.839266512542963028e-03 6.839266512542963028e-03 6.839266512542963028e-03 6.839266512542963028e-03 6.208575144410133362e-02 6.839266512542963028e-03 6.839266512542963028e-03 6.839266512542963028e-03 1.001699548214673996e-02 6.839266512542963028e-03 6.839266512542963028e-03 5.003342777490615845e-02 6.839266512542963028e-03 1.297327969223260880e-02 1.923956163227558136e-02 6.839266512542963028e-03 6.839266512542963028e-03 6.839266512542963028e-03 6.949281319975852966e-03 1.004600003361701965e-01
7.440137676894664764e-03 7.243911027908325195e-01 8.417885750532150269e-03 2.791547449305653572e-03 9.083005599677562714e-03 2.791547449305653572e-03 7.845217362046241760e-03 8.419097401201725006e-03 4.827737808227539062e-03 2.791547449305653572e-03 3.132089274004101753e-03 6.712894886732101440e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.959700999781489372e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 2.156113274395465851e-02 4.718105308711528778e-03 2.791547449305653572e-03 2.791547449305653572e-03 7.866860926151275635e-02 8.232815191149711609e-03 2.926756441593170166e-02 2.791547449305653572e-03 2.791547449305653572e-03 2.791547449305653572e-03 4.281166940927505493e-03 2.791547449305653572e-03 1.700241491198539734e-02 2.791547449305653572e-03
3.049766458570957184e-02 5.608379375189542770e-03 5.608379375189542770e-03 7.280947640538215637e-03 6.815835367888212204e-03 5.608379375189542770e-03 5.608379375189542770e-03 5.608379375189542770e-03 9.336777962744235992e-03 5.608379375189542770e-03 5.608379375189542770e-03 7.970772683620452881e-03 5.608379375189542770e-03 6.169025320559740067e-03 5.608379375189542770e-03 5.608379375189542770e-03 5.608379375189542770e-03 1.100890059024095535e-02 5.608379375189542770e-03 1.104290504008531570e-02 7.667678408324718475e-03 2.259900867938995361e-01 5.608379375189542770e-03 1.585219502449035645e-01 5.608379375189542770e-03 2.312202379107475281e-02 2.887452580034732819e-02 5.608379375189542770e-03 5.608379375189542770e-03 1.368560921400785446e-02 5.608379375189542770e-03 5.608379375189542770e-03 2.453736662864685059e-01 9.295877069234848022e-02 7.123655173927545547e-03 5.608379375189542770e-03
3.728723851963877678e-03 7.236596941947937012e-01 3.728723851963877678e-03 3.728723851963877678e-03 3.865588689222931862e-03 3.728723851963877678e-03 3.728723851963877678e-03 6.660771090537309647e-03 3.728723851963877678e-03 3.728723851963877678e-03 3.728723851963877678e-03 1.865166239440441132e-02 3.728723851963877678e-03 5.974087864160537720e-03 1.414606161415576935e-02 3.728723851963877678e-03 4.130435641855001450e-03 3.728723851963877678e-03 1.157414913177490234e-02 3.728723851963877678e-03 5.537078250199556351e-03 4.472503904253244400e-03 3.728723851963877678e-03 1.438303943723440170e-02 3.728723851963877678e-03 6.348649039864540100e-03 3.728723851963877678e-03 2.207094244658946991e-02 7.469292730093002319e-02 3.728723851963877678e-03 3.728723851963877678e-03 3.728723851963877678e-03 3.728723851963877678e-03 3.728723851963877678e-03 3.728723851963877678e-03 5.529295187443494797e-03
1.617832854390144348e-02 9.744185023009777069e-03 6.221901997923851013e-02 9.744185023009777069e-03 9.744185023009777069e-03 1.672347821295261383e-02 2.085215598344802856e-01 9.744185023009777069e-03 5.051191523671150208e-02 2.834777534008026123e-02 4.264045506715774536e-02 9.744185023009777069e-03 4.856991022825241089e-02 1.021822467446327209e-01 9.744185023009777069e-03 9.744185023009777069e-03 1.095854025334119797e-02 1.219809614121913910e-02 2.356098219752311707e-02 1.584911346435546875e-02 4.200068861246109009e-02 1.214785780757665634e-02 9.744185023009777069e-03 9.744185023009777069e-03 9.744185023009777069e-03 3.908446431159973145e-02 3.967193141579627991e-02 9.744185023009777069e-03 1.429499592632055283e-02 9.744185023009777069e-03 3.715384379029273987e-02 2.057137154042720795e-02 9.744185023009777069e-03 9.744185023009777069e-03 1.045062858611345291e-02 9.744185023009777069e-03
1.652114209719002247e-03 6.042462307959794998e-03 2.825532853603363037e-02 1.652114209719002247e-03 2.684149425476789474e-03 1.652114209719002247e-03 4.214665386825799942e-03 3.324100747704505920e-03 4.382282495498657227e-03 1.652114209719002247e-03 1.434570830315351486e-02 1.652114209719002247e-03 1.652114209719002247e-03 1.652114209719002247e-03 1.652114209719002247e-03 2.074884017929434776e-03 1.652114209719002247e-03 1.652114209719002247e-03 1.652114209719002247e-03 1.360352896153926849e-02 2.052652277052402496e-02 1.652114209719002247e-03 2.128857932984828949e-02 2.749502193182706833e-03 1.439053751528263092e-02 1.652114209719002247e-03 5.913876295089721680e-01 1.652114209719002247e-03 2.287082141265273094e-03 2.938758814707398415e-03 2.689644694328308105e-03 2.800361067056655884e-02 1.906784367747604847e-03 3.249023342505097389e-03 2.047291398048400879e-01 1.796522294171154499e-03
2.170079154893755913e-03 6.485964655876159668e-01 1.994712511077523232e-03 1.994712511077523232e-03 8.782059885561466217e-03 3.196168318390846252e-02 1.994712511077523232e-03 3.123682225123047829e-03 4.465066827833652496e-03 1.994712511077523232e-03 5.163263529539108276e-03 2.912225201725959778e-03 6.600718945264816284e-03 1.994712511077523232e-03 1.994712511077523232e-03 2.186707220971584320e-03 1.994712511077523232e-03 1.994712511077523232e-03 1.994712511077523232e-03 6.146749015897512436e-03 1.340828239917755127e-01 3.323820186778903008e-03 3.973202779889106750e-03 1.994712511077523232e-03 1.994712511077523232e-03 3.284081583842635155e-03 7.682322990149259567e-03 1.994712511077523232e-03 4.456710815429687500e-02 1.994712511077523232e-03 1.994712511077523232e-03 1.429404690861701965e-02 1.778432913124561310e-02 9.198268875479698181e-03 9.780591353774070740e-03 1.994712511077523232e-03
1.507913693785667419e-03 8.354329466819763184e-01 1.507913693785667419e-03 1.507913693785667419e-03 6.577129010111093521e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 7.164751645177602768e-03 2.767688361927866936e-03 2.000672928988933563e-02 1.507913693785667419e-03 1.507913693785667419e-03 5.510968621820211411e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.564992708154022694e-03 1.767800003290176392e-02 1.507913693785667419e-03 1.507913693785667419e-03 4.939698614180088043e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 3.405022248625755310e-02 1.009626127779483795e-02 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.507913693785667419e-03 1.521051861345767975e-03 7.037969306111335754e-03 1.247754413634538651e-02
