"(1001, 0)","(1002, 0)","(1003, 0)","(1004, 0)","(1005, 0)","(1006, 0)","(1007, 0)","(1008, 0)","(1009, 0)","(1010, 0)","(1011, 0)","(1012, 0)","(1013, 0)","(1014, 0)","(1015, 0)","(1016, 0)","(1017, 0)","(1018, 0)","(1019, 0)","(1020, 0)","(1021, 0)","(1022, 0)","(1023, 0)","(1024, 0)","(1025, 0)","(1026, 0)","(1027, 0)","(1028, 0)","(1029, 0)","(1030, 0)","(1031, 0)","(1032, 0)","(1033, 0)","(1034, 0)","(1035, 0)","(1036, 0)"
-14.917529225349426,22.22951541095972,33.94751416891813,37.8236148878932,41.891043074429035,25.667929731309414,35.008793823421,32.427155666053295,44.36175576597452,39.718300364911556,42.24479552358389,41.95384482294321,38.445483066141605,59.66953697055578,59.255711667239666,41.43458902090788,36.02900622040033,45.56016422063112,16.314900867640972,-1.379027046263218,22.460400693118572,23.06201408058405,28.37017460912466,-17.507227659225464,19.883417271077633,16.995005287230015,-0.3384855017066002,6.305189974606037,34.146827556192875,22.112143211066723,16.374468095600605,37.86193094402552,44.526865027844906,53.0899496152997,60.06223750859499,63.649867326021194
-10.21969298273325,-4.0187899097800255,10.805921226739883,9.331009596586227,3.195079490542412,-6.532815434038639,12.182135365903378,34.05198546499014,36.91026807576418,33.46038793772459,35.37610895186663,38.26054284721613,25.421749256551266,39.971775241196156,39.99162106961012,15.655445329844952,21.98978167027235,26.158260740339756,13.760027438402176,8.451216287910938,11.165272742509842,14.061124123632908,16.294579155743122,-11.122466258704662,15.046556130051613,2.8897035717964172,-7.486166201531887,-5.985568016767502,12.396569207310677,3.7334970384836197,-9.622068837285042,-14.92330488935113,0.5572015717625618,20.217134281992912,36.19188477844,42.71259642392397
-9.099861070513725,-18.5823190882802,0.1362900659441948,-7.110054664313793,-2.961246684193611,-19.25840638205409,-17.14980384334922,-22.52988226339221,-14.417740032076836,-19.34295377507806,-18.556677147746086,-8.317672207951546,-31.535536631941795,-23.50180921703577,-13.728474855422974,-17.433495461940765,-30.968744531273842,-2.220567502081394,-20.152535680681467,-28.131125673651695,-3.199891097843647,-34.380100414156914,-23.691192254424095,-33.30585665255785,-28.667680583894253,-35.267779260873795,-36.014633774757385,-39.317610912024975,-38.64499793946743,-38.16454894840717,-37.05423470586538,-40.3534716963768,-36.99634422361851,-39.36499849706888,-36.80041778832674,-22.46858438104391
-9.897043980658054,-36.985707484185696,-17.323436252772808,-22.597664058208466,-30.53437816351652,-45.10527238249779,-46.633047975599766,-62.85475969314575,-59.69907221198082,-56.93717459589243,-63.97317510843277,-55.003042839467525,-61.335181936621666,-51.221226535737514,-46.38865578174591,-33.18685232102871,-59.14168996363878,-19.17128810286522,-60.52488620579243,-66.20554453134537,-46.15381471812725,-65.06984859704971,-54.377021834254265,-64.08262087404728,-65.51124539971352,-66.62000186741352,-62.016966819763184,-69.06529940664768,-68.89406314492226,-68.2367862612009,-65.88317808508873,-68.66085049510002,-53.56799388676882,-66.54278233647346,-64.12832799553871,-22.869148150086403
-24.373839676380157,22.665532499551773,41.44966486096382,43.115591660141945,43.594241216778755,25.616099327802658,37.53311404585838,33.43890254199505,52.11170047521591,42.96284793317318,38.46466340124607,50.782193556427956,33.266773998737335,69.5853463858366,69.78429542481899,49.80129359662533,49.26234811544418,57.26206101477146,28.82057973742485,29.57124875485897,36.777790293097496,39.63434782624245,43.41803792119026,14.108336970210075,23.917745530605316,-34.540584683418274,-23.321360148489475,-30.805107533931732,-22.48249653726816,-50.74470730125904,-35.74795684963465,-62.376139879226685,-44.468770787119865,-18.809348970651627,9.83305923640728,21.504317313432693
-7.54928582534194,-26.224182479083538,-21.45970395952463,-22.075868971645832,-24.35359789803624,-27.420382536947727,-23.64362621307373,-24.638917930424213,-24.069883972406387,-26.485879357904196,-27.109552547335625,-23.86932882666588,-26.490723703056574,-27.941913656890392,-27.20601375773549,-22.050245620310307,-27.795177958905697,-19.72976153716445,-24.611712638288736,-26.766916438937187,-17.626752488315105,-27.867051236331463,-22.99002069607377,-27.21890164911747,-27.22355266660452,-27.576498344540596,-27.44210959225893,-28.78196883574128,-28.781232703477144,-28.619679555296898,-27.405373618006706,-28.611966896802187,-22.04644412919879,-27.80332188680768,-26.934373516589403,-10.737970992922783
-10.440205492079258,-41.87347328662872,-36.18540158867836,-34.627388805150986,-35.218324556946754,-42.60178693383932,-37.05265462398529,-41.964526899158955,-41.33522675931454,-43.119507268071175,-43.361798882484436,-42.24385191500187,-41.00232395529747,-43.4224963337183,-42.6526023671031,-35.70175897330046,-43.985418163239956,-35.839609034359455,-39.22489170730114,-42.50755828619003,-31.5760350599885,-43.86403441429138,-38.45354034751654,-43.20064540207386,-42.534408524632454,-43.39602903276682,-42.894537068903446,-44.85057805478573,-44.73257753998041,-44.69766330718994,-43.18419396132231,-44.9059292525053,-38.984975792467594,-44.060845695436,-43.77808167785406,-34.59032194316387
-17.315766349434853,-32.14352611452341,-21.52835201099515,-14.310000754892826,-23.049152936786413,-35.38947530835867,-32.120218977332115,-40.84682159125805,-38.39011400192976,-39.528404988348484,-41.30337230861187,-33.08607655763626,-43.28693646192551,-19.759775657206774,-22.44622901082039,-18.009121149778366,-38.86044303327799,-1.2628817334771156,-40.71130633354187,-46.38133907318115,-24.888067100197077,-45.39655025303364,-35.168449737131596,-44.41662808507681,-44.71244543790817,-46.943985782563686,-44.116981357336044,-49.533193461596966,-49.114166900515556,-48.56322023272514,-46.69703199714422,-49.945710085332394,-41.77435567975044,-48.59385151416063,-46.09739278256893,-24.675763580948114
-19.679684095084667,-33.432791136205196,-0.5623254776000977,-16.18226022273302,-10.83009534329176,-35.908255226910114,-19.056953378021717,6.914495572447777,21.424420937895775,2.9224651753902435,4.343996062874794,35.51885540783405,-2.0137254893779755,53.24590927362442,56.55484610795975,23.145855084061623,1.9530905187129974,54.38230416178703,13.828220054507256,2.941530257463455,29.271233960986137,-13.593929953873158,2.745302677154541,-34.54986069351435,-3.4091868847608566,-41.256572142243385,-43.44730547815561,-53.64372256398201,-49.68858057260513,-54.003341764211655,-53.32783259451389,-56.460447162389755,-15.416879713535309,-14.781404241919518,41.96293494105339,69.05156126618385
-14.0422233492136,-20.48570802807808,4.9332587867975235,-2.8295273408293724,2.6724553257226944,-21.988224618136883,-12.770365253090858,-18.564774602651596,3.0240291208028793,-13.370357662439346,-19.522672288119793,8.472538098692894,-20.625045225024223,19.12962155044079,28.018567353487015,10.427341043949127,-14.069984458386898,31.964042961597443,-0.07747828215360641,-25.75574954599142,10.574158534407616,-31.293884485960007,-14.143285386264324,-39.90111470222473,-19.133195117115974,-44.81149984151125,-42.549748331308365,-54.60006619244814,-50.44690462201834,-50.598685428500175,-49.472767412662506,-57.56486119329929,-49.52275748550892,-52.87072420120239,-29.216586157679558,23.703382328152657
-26.91092324256897,-37.506201326847076,-15.39641672372818,-10.497880339622498,-21.900888845324516,-42.88442454487085,-39.82581729441881,-68.05814406275749,-64.73361460864544,-65.47070607542992,-70.27918894588947,-64.28909482061863,-65.56625455617905,-67.50221548974514,-62.4297511279583,-52.92164745181799,-68.07699351012707,-41.8995241895318,-64.41619288921356,-67.3917436003685,-35.83212874084711,-70.62230837345123,-56.53823924064636,-68.48004451394081,-69.88348439335823,-68.90879322588444,-69.57734259963036,-74.19264651834965,-74.00166109204292,-73.21799252927303,-71.75908248126507,-74.30082821846008,-54.56041543185711,-70.90043252706528,-66.01676750183105,-6.851720571517944
-22.134856216609478,2.587647683918476,19.15831583738327,21.084022969007492,21.824348956346512,-0.7034769803285599,14.198494583368301,2.255994074046612,19.96687161922455,6.688205540180206,0.7355240359902382,15.50504755973816,33.91957460343838,56.67261239886284,55.512973576784134,30.405152767896652,24.550417751073837,46.84831760823727,16.34226045012474,18.127448111772537,25.674737095832825,16.853099063038826,27.523968264460564,-3.0635058656334877,27.037808671593666,26.30418223142624,3.735802099108696,-5.877085171639919,20.783941254019737,10.100684210658073,22.34808847308159,49.88406014442444,52.15060395002365,54.128583908081055,59.342222079634666,62.02938739955425
-17.8923177793622,22.628443330526352,46.51620298624039,34.277691796422005,33.31694996356964,23.423525661230087,39.726401537656784,49.85215364396572,59.56199845671654,53.489866480231285,52.631841123104095,58.871253579854965,43.27025379240513,63.03750938177109,64.71064135432243,13.039272159337997,29.45438961684704,10.156712055206299,26.21514740586281,12.295979335904121,-11.969780519604683,24.413043573498726,31.95323148369789,0.45651131868362427,26.354135125875473,-8.092776365578175,10.754763752222061,32.41117267310619,56.21841135621071,59.96590456366539,54.68385070562363,11.59760545194149,39.03083090484142,45.18227927386761,53.356879353523254,68.90091440081596
-21.035096921026707,-65.84579148888588,-52.99336829781532,-54.69639913737774,-58.979618176817894,-67.7996129244566,-58.930457182228565,-63.17130400240421,-63.66956888139248,-65.57233694195747,-67.66156210005283,-60.70874825119972,-65.47217833995819,-65.45890565216541,-63.04345493018627,-49.540770418941975,-68.15879341959953,-42.92219779640436,-61.72902013361454,-65.69172421097755,-38.39031104743481,-68.56829859316349,-56.170440793037415,-66.59321855008602,-66.92302067577839,-67.45997339487076,-67.32378149032593,-70.96631264686584,-70.86955958604813,-70.5323366522789,-68.24708467721939,-70.35062351822853,-50.8040514588356,-67.74333970248699,-64.35174041986465,-10.096922479569912
-15.940842300653458,-44.933801896870136,-36.094507843256,-29.869442529976368,-31.054819956421852,-47.22425512969494,-42.623424760997295,-54.84685639292002,-53.81565034389496,-54.63263075053692,-55.26112783700228,-55.247654385864735,-49.907379157841206,-54.221500881016254,-53.662330351769924,-45.57548987865448,-55.20728608220816,-46.82516734302044,-48.9590734988451,-53.10998949408531,-41.55347882211208,-55.30226573348045,-50.593112386763096,-54.64173202216625,-53.49568933993578,-54.32668228447437,-54.00952824950218,-55.91545647382736,-56.04853282868862,-55.8537403345108,-54.354090198874474,-56.28663071990013,-49.13899463415146,-54.679393738508224,-54.422033719718456,-41.17463095486164
-10.82163168117404,19.279545295983553,22.679736506193876,22.3994411341846,22.086938116699457,19.631717663258314,20.642594564706087,14.411313023418188,21.165672305971384,18.513930562883615,19.66494771465659,20.467837508767843,18.280171390622854,23.672719445079565,23.956877652555704,-2.434233609586954,1.9708989709615707,-11.339597392827272,4.7720551155507565,14.669204693287611,-4.790431261062622,15.28986457362771,18.785425808280706,17.083573523908854,14.192774686962366,-0.5378267727792263,8.472606878727674,19.906190898269415,24.682726372033358,28.38093961402774,21.161478582769632,24.738486532121897,25.566445719450712,16.645928021520376,17.657976042479277,22.897252436727285
-14.206064827740192,27.802984699606895,37.7799116820097,33.78785897791386,37.339749202132225,30.006265744566917,35.250524044036865,37.03943698108196,44.9436831921339,41.520653292536736,40.427073046565056,45.63744695484638,36.14415143430233,40.19307965040207,44.619279369711876,-9.137173309922218,3.446628525853157,-24.802168272435665,1.0332226157188416,2.8129785135388374,-26.594055481255054,8.03161346167326,20.610266089439392,4.591079972684383,-9.026199512183666,20.21139393746853,39.96244718134403,47.367543667554855,53.44442704319954,55.219725251197815,28.579604238271713,38.84192003309727,46.93837112188339,34.312081813812256,44.75074961781502,50.190514236688614
-15.771271631121635,-20.625045225024223,-1.544634498655796,0.4099602475762367,1.9279095903038979,-24.980750985443592,-13.048593506217003,-3.1689512357115746,4.525965727865696,-2.284677930176258,-4.698797665536404,15.905172623693943,-3.4695311412215233,33.01490894705057,40.74014861136675,22.76674325019121,-5.392509378492832,41.39665962010622,15.386281169950962,17.30793585628271,34.22681315988302,-9.90063913166523,12.965588293969631,-19.301267497241497,12.593083061277866,-0.6787644997239113,-25.666618056595325,-33.83941126614809,-13.394891686737537,-17.525880061089993,-13.531596653163433,-29.518337182700634,10.238671831786633,10.690813191235065,47.08216600865126,58.785523913800716
-15.913824759423733,-47.48383469879627,-31.93475454300642,-34.47254449874163,-33.89082898944616,-48.56369239836931,-42.25464480370283,-39.68853606283665,-36.828587859869,-44.602315589785576,-44.695514395833015,-29.809040647000074,-51.55252695083618,-50.787417843937874,-46.21504010260105,-38.34290115535259,-51.36707367002964,-21.23751098662615,-46.96534848958254,-51.09949330985546,-25.674851212650537,-53.3741382881999,-41.35442940145731,-51.38082595914602,-53.04827335476875,-53.970758616924286,-53.23727345466614,-56.02758651971817,-55.99629718065262,-55.667863219976425,-53.450997188687325,-55.710198260843754,-44.15508921444416,-54.564531080424786,-52.36904634535313,-23.917169988155365
-21.524115532636642,16.58757095038891,31.12958127260208,30.699442088603973,30.05099879205227,17.295737624168396,25.48220504820347,47.542951345443726,52.48932145535946,50.144680708646774,50.236399814486504,52.697319716215134,35.59025280177593,49.28237983584404,51.585298985242844,2.27367240190506,21.486322969198227,-4.271562114357948,25.19144767522812,30.19004599750042,4.150965824723244,30.85867716372013,40.5442890971899,25.72190161049366,31.250202864408493,43.5619108825922,41.58612444996834,47.3642645329237,53.442486330866814,56.84463684260845,49.84563998878002,46.51982416212559,48.43027327954769,38.05822916328907,43.84094962477684,48.999905809760094
-29.05888283252716,-68.58313277363777,-60.59722049534321,-50.57904779911041,-56.79017121344805,-74.66442550718784,-62.08539737761021,-44.13285281509161,-44.079628221690655,-59.93953464925289,-48.86367001384497,-15.929302126169205,-75.59743225574493,-68.70542739331722,-61.56783691048622,-52.96159935742617,-73.16354848444462,-17.064968317747116,-66.62624783813953,-80.24639005959034,-46.787751004099846,-79.17887930572033,-62.78586068749428,-78.03884093463421,-79.81360377371311,-81.08512726426125,-77.33291983604431,-84.66403874754906,-84.53166134655476,-83.45387448370457,-78.28869463503361,-84.71771691739559,-74.65585960447788,-82.76298832893372,-78.22774437069893,-37.95421216636896
-15.344935797154903,-30.76096562296152,0.27540047466754913,-10.183187514543533,-12.649397902190685,-32.94431904703379,-22.81635482609272,-28.163478314876556,-17.468513794243336,-21.367858447134495,-25.50192891061306,-0.7567090094089508,-42.10924381017685,-40.491901740431786,-29.33006949722767,-44.42736892402172,-50.00943757593632,-28.373562283813953,-38.6316732019186,-62.05321575701237,-41.77479438483715,-56.94533897191286,-50.23911827802658,-60.11297187209129,-57.99652097374201,-61.77584260702133,-57.34258642792702,-63.555341973900795,-63.259186297655106,-62.366317346692085,-60.173620991408825,-64.0243548899889,-53.644183576107025,-61.791665732860565,-54.39411274343729,-5.947359777987003
-12.354342706501484,-47.20260243117809,-40.0275956094265,-38.889877170324326,-40.90989102423191,-48.501433454453945,-41.114424258470535,-50.780257284641266,-49.98264682292938,-51.14497736096382,-51.48727886378765,-51.41093302518129,-45.332752123475075,-49.67750512808561,-49.17907294631004,-41.84721790254116,-50.784941762685776,-44.51462662220001,-44.67284672707319,-46.70737502723932,-34.8337512165308,-50.15761207789183,-45.78563705086708,-49.391253776848316,-48.82792670279741,-50.07496078312397,-49.847997821867466,-51.162559024989605,-51.22638317942619,-51.28265268355608,-49.94380283355713,-51.06611826270819,-43.06887772679329,-49.26703331619501,-49.445166170597076,-31.015477776527405
-10.15496539324522,-53.73452336341143,-47.460653968155384,-45.2352592125535,-47.79805535823107,-56.845392286777496,-46.428053729236126,-48.93980021774769,-48.31753423064947,-53.40483649075031,-55.59233158826828,-40.70643596351147,-56.48358699679375,-54.40844129770994,-51.585764437913895,-36.966307796537876,-56.82813035696745,-24.769689224660397,-50.52909490466118,-53.21292160451412,-22.455887958407402,-57.42141206562519,-41.794740594923496,-54.35477428138256,-56.32021024823189,-57.435841001570225,-57.30325911939144,-60.65525225549936,-60.47131957113743,-60.2235404253006,-58.20915909856558,-61.01199012994766,-52.37717354297638,-59.623878903687,-58.10782565921545,-40.13172858208418
-11.09591344743967,-46.65545539557934,-44.783173620700836,-44.0886700078845,-44.73689395189285,-46.78338997811079,-38.58997391164303,-43.149160757660866,-42.54350236058235,-44.963217444717884,-45.60842250287533,-43.779118955135345,-43.065018609166145,-45.1843136548996,-44.551819890737534,-34.896657064557076,-45.49852316081524,-35.99816746264696,-40.29896444827318,-42.966109201312065,-27.789954394102097,-45.19428118318319,-39.223352521657944,-44.48316998034716,-44.44543390721083,-45.12058616429567,-44.757282584905624,-46.512006267905235,-46.586415112018585,-46.46558532118797,-43.84034062176943,-46.88619939982891,-44.50953318178654,-46.53410882502794,-46.388663217425346,-45.21140183508396
-11.206139959394932,-40.08330371975899,-25.6530442237854,-28.12507488951087,-29.680286280810833,-43.04822140932083,-38.578240409493446,-52.773867040872574,-51.29266854375601,-52.10913960635662,-53.925917752087116,-52.103280290961266,-50.25610136985779,-52.0972313657403,-50.60684236884117,-39.71457581222057,-52.655940882861614,-39.227196767926216,-47.28449156880379,-49.84301219880581,-30.827704563736916,-53.23851149529219,-44.624451607465744,-51.77969067543745,-51.88669753819704,-51.75945075601339,-51.7515020146966,-54.70915876328945,-54.86135968565941,-54.397358417510986,-52.6905874311924,-54.92200880497694,-46.80783849209547,-52.13458821922541,-50.6135493516922,-21.54644116014242
-17.575256690382957,34.50183291733265,49.86261564493179,45.66709300875664,47.86786079406738,40.512717202305794,41.91605298221111,27.901633858680725,44.899887040257454,38.558620646595955,35.03301554918289,42.11702452600002,46.89763103425503,45.109335258603096,50.2659715116024,-8.811765670776367,-3.1186377108097076,-28.234165601432323,9.668106123805046,4.711095556616783,-27.246807754039764,5.728898793458939,16.01258473098278,-0.5394347384572029,-35.270251624286175,-44.28413914889097,-24.13493873178959,38.090715646743774,54.50713434815407,61.198212280869484,-2.3789214491844177,-32.63954170048237,3.656983897089958,21.74670559167862,41.063857197761536,53.095708549022675
-16.768660210072994,26.115959160029888,42.355274848639965,43.1903760060668,46.124346397817135,35.41413501650095,25.35187617689371,52.31579128652811,55.5209780856967,52.890450336039066,53.9964035525918,54.61926067620516,34.68855398148298,49.45223677903414,52.49148152023554,11.86546465009451,34.78359683603048,16.667471043765545,36.50836216658354,31.532018832862377,17.119842909276485,30.02287333458662,38.00213811546564,15.469702057540417,37.88445361703634,25.114648260176182,5.735282324254513,27.43582943826914,43.703861720860004,37.32827966660261,44.43153218179941,-19.823092326521873,-9.160376347601414,14.749444968998432,24.53834592550993,45.89477723091841
-16.706564851105213,4.039828442037106,27.787314005196095,29.850469671189785,38.882165648043156,12.328112624585629,-3.5414787754416466,-53.22942881286144,-47.42366146296263,-45.66727590560913,-50.54154223203659,-54.51586455851793,-39.85676831007004,-42.005255833268166,-34.921544283628464,-29.974118307232857,-45.344017177820206,-18.167051263153553,-48.28605528175831,-21.893542394042015,3.5330274030566216,-23.76822217553854,-22.466465212404728,3.583084397017956,-39.00936110317707,-56.45862913876772,-43.29162837564945,-49.8321263641119,-42.616461247205734,-50.086460061371326,-51.40289877355099,-57.05576252937317,-46.3581248819828,-56.26195541769266,-51.75479230284691,-54.41744218766689
-6.621868848800659,-22.428734716027975,-17.555771492421627,-18.443678986281157,-19.27780606970191,-23.38501328229904,-20.986153420060873,-23.953686609864235,-23.70694102346897,-24.09856152907014,-24.446672156453133,-23.720669146627188,-23.452280156314373,-23.70647443458438,-22.71921882778406,-18.327375665307045,-24.68759746477008,-18.130012284964323,-22.466048814356327,-24.64108357205987,-18.69458483532071,-24.832137778401375,-21.95652073994279,-24.528788082301617,-24.193037413060665,-23.891888678073883,-23.242192469537258,-25.403536282479763,-25.426399137824774,-25.00064328685403,-24.425487905740738,-25.596986636519432,-21.34726347401738,-24.703794233500957,-24.44359750300646,-14.158271998167038
-14.89559768885374,2.148321717977524,17.107231996953487,16.783817119896412,12.469100542366505,0.0416598916053772,23.118636779487133,14.067184202373028,30.027743704617023,27.731323339045048,16.336397416889668,36.52353095263243,35.925442077219486,56.05292659252882,55.01679440587759,17.609690599143505,19.461516819894314,35.48272172361612,11.692845351994038,-2.702392093837261,6.1138773784041405,16.769562922418118,24.53651674836874,-15.943511709570885,14.587889961898327,34.622220285236835,24.99707529693842,16.57661447674036,38.06930460780859,38.1881565079093,40.21968079358339,35.33446914702654,45.966509230434895,47.34330707043409,52.475398145616055,60.84728167206049
-10.9135757163167,-27.813291274011135,-12.332881476730108,-14.000161569565535,-15.708140853792429,-29.858253691345453,-17.881221886724234,1.5627508088946342,9.681137152016163,-6.830785416066647,-1.1466694995760918,17.67832935601473,-27.608995981514454,-15.47857354581356,-2.1636919900774956,-11.096084468066692,-26.462388187646866,12.692319639027119,-7.408362969756126,-26.337881453335285,-0.23725244402885437,-29.89512164890766,-17.25332709029317,-30.686408065259457,-16.1314466483891,-24.31927666068077,-24.062927894294262,-37.73147267103195,-34.556932024657726,-32.921301901340485,-35.69811549037695,-42.541078329086304,-37.383542358875275,-37.68129298835993,-25.496900532394648,12.594462379813194
-16.20934096723795,7.761322796344757,19.92322789877653,19.713824294507504,21.239648021757603,7.659320145845413,18.572209559381008,25.799942784011364,33.892482705414295,31.968247838318348,30.298841141164303,36.95637672394514,33.47256014496088,45.631018809974194,45.22468123584986,3.3479496240615845,18.22243519872427,11.014547802507877,11.205403104424477,-5.0373255610466,-7.091673664748669,17.589852206408978,24.643650017678738,-4.707292929291725,10.845928899943829,-2.875944569706917,6.883485071361065,2.0509291887283325,24.679043851792812,29.87706709653139,8.45610524713993,-44.14286495745182,-27.24850680679083,2.1403432339429855,20.05005084723234,42.919233955442905
